Record_ID,Date,Day_of_Week,Month,Year,Season,Day_Type,Festival_Status,Festival_Flag,Donation_Source,Donor_ID,Repeat_Donor,Donation_Count_by_Donor,Food_Category,State,Shelter_ID,Shelter_Name,Shelter_Capacity,Meal_Type,Quantity_Received_kg,Quantity_Delivered_kg,Quantity_Wasted_kg,Spoilage_Rate_pct,No_of_People_Served,Expected_Beneficiaries,Prev_Week_Avg_Served,Surplus_Deficit_kg,Demand_Met_pct,Demand_Met,Distance_km,Transport_Mode,Transport_Cost_INR,Delivery_Time_min,Storage_Condition,Temp_at_Pickup_C,Rainfall_mm,Volunteer_Count,Volunteer_Organization,Advance_Notice_Hours,Beneficiary_Rating
REC-0326,2024-05-01,Wednesday,May,2024,Summer,Weekday,,0,NGO Partner,DNR-0039,1,7,Cooked Meal,Maharashtra,SHL-010,Sahara Home,290,Dinner,97.0,92.81,4.19,4.32,324,271,931.0,43.37,119.6,1,14.5,Car,225.16,34,Refrigerated,25.8,17.5,10,Org_A,13.0,4.4
REC-0072,2024-05-08,Wednesday,May,2024,Summer,Weekday,,0,Supermarket,DNR-0036,1,6,Packaged Food,Tamil Nadu,SHL-007,Prerna Niwas,270,Breakfast,216.53,199.92,16.61,7.67,1162,195,1381.6,-131.09001560982915,343.33911110906706,0,40.8,Truck,808.58,23,Frozen,32.9,8.5,5,Org_D,57.0,4.6
REC-0035,2024-05-10,Friday,May,2024,Summer,Weekday,,0,Temple/Gurudwara,DNR-0039,1,3,Mixed,Maharashtra,SHL-010,Sahara Home,290,Snack,272.65,254.37,18.28,6.7,1482,269,552.7,195.54,550.9,1,42.9,Truck,729.75,114,Refrigerated,28.4,7.4,10,Org_C,70.0,4.4
REC-0524,2024-05-10,Friday,May,2024,Summer,Weekday,,0,Catering Company,DNR-0011,1,2,Raw Groceries,Uttar Pradesh,SHL-006,Asha Griha,220,Breakfast,237.82,215.54,22.28,9.37,881,133,1525.1,190.63,662.4,1,1.9,Truck,22.5,161,Refrigerated,24.9,1.9,13,Org_C,29.0,3.8
REC-0140,2024-05-10,Friday,May,2024,Summer,Weekday,,0,NGO Partner,DNR-0018,1,4,Cooked Meal,West Bengal,SHL-008,Karuna Ashram,350,Snack,112.88,106.7,6.18,5.48,539,254,1595.7,55.56,212.2,1,37.0,Truck,370.6,104,Refrigerated,34.7,8.5,4,Org_E,69.0,4.3
REC-0307,2024-05-13,Monday,May,2024,Summer,Weekday,,0,Supermarket,DNR-0041,1,7,Mixed,West Bengal,SHL-002,Umeed Niwas,250,Breakfast,270.68,243.05,27.63,10.21,875,176,1107.3,197.04,497.2,1,54.9,Auto-Rickshaw,453.97,96,Room Temperature,34.5,17.2,13,Org_B,35.0,3.4
REC-0038,2024-05-13,Monday,May,2024,Summer,Weekday,,0,Individual Donor,DNR-0029,1,2,Cooked Meal,Karnataka,SHL-008,Karuna Ashram,350,Breakfast,31.86,29.56,2.3,7.21,169,236,1516.0,31.998794136152846,52.03156726062251,0,30.7,Car,298.28,32,Refrigerated,27.4,,14,Org_C,4.0,4.4
REC-0289,2024-05-17,Friday,May,2024,Summer,Weekday,,0,Supermarket,DNR-0071,1,7,Cooked Meal,Delhi,SHL-010,Sahara Home,290,Dinner,96.07,85.22,10.85,11.29,457,208,1132.0,-63.382763593650935,89.97365016062818,0,46.2,Truck,458.51,157,Refrigerated,33.2,13.5,4,Org_D,48.0,4.2
REC-0540,2024-05-20,Monday,May,2024,Summer,Weekday,,0,Temple/Gurudwara,DNR-0011,1,3,Packaged Food,Tamil Nadu,SHL-006,Asha Griha,220,Dinner,49.64,46.91,2.73,5.5,174,138,1265.6,-22.771520799490343,71.0318111302862,0,47.2,Car,450.61,90,Refrigerated,30.4,17.1,10,Org_B,46.0,4.3
REC-0205,2024-05-23,Thursday,May,2024,Summer,Weekday,,0,Corporate Canteen,DNR-0020,1,4,Mixed,Delhi,SHL-004,Jeevan Kendra,180,Lunch,257.63,227.92,29.71,11.53,1159,96,979.6,204.71,1207.3,1,41.2,Bike,508.5,23,Room Temperature,34.4,12.0,12,Org_D,38.0,3.7
REC-0023,2024-05-25,Saturday,May,2024,Summer,Weekend,,0,Catering Company,DNR-0048,0,1,Cooked Meal,Maharashtra,SHL-002,Umeed Niwas,250,Breakfast,346.12,326.77,19.35,5.59,1860,217,1222.2,-168.15222232017476,360.73817968041755,0,8.6,Auto-Rickshaw,141.3,164,Frozen,31.0,19.8,8,Org_A,17.0,3.4
REC-0348,2024-05-25,Saturday,May,2024,Summer,Weekend,,0,Temple/Gurudwara,DNR-0074,1,6,Cooked Meal,Maharashtra,SHL-010,Sahara Home,290,Snack,216.87,192.87,24.0,11.07,1000,240,521.3,-149.09785267016275,300.5373966591921,0,20.2,Bike,257.41,167,Room Temperature,26.3,2.1,10,Org_E,14.0,3.0
REC-0580,2024-05-26,Sunday,May,2024,Summer,Weekend,,0,School/College,DNR-0067,1,9,Cooked Meal,Karnataka,SHL-007,Prerna Niwas,270,Dinner,253.35,234.72,18.63,7.35,1369,238,1131.7,-130.68706459112974,210.3981821894784,0,30.1,Car,538.39,161,Refrigerated,31.5,1.1,4,Org_B,64.0,4.1
REC-0275,2024-05-27,Monday,May,2024,Summer,Weekday,,0,Corporate Canteen,DNR-0036,1,9,Cooked Meal,Maharashtra,SHL-006,Asha Griha,220,Lunch,173.72,168.97,4.75,2.73,759,139,951.7,134.34,546.0,1,23.8,Auto-Rickshaw,328.36,107,Frozen,32.6,14.1,12,Org_D,43.0,3.2
REC-0467,2024-05-28,Tuesday,May,2024,Summer,Weekday,,0,Supermarket,DNR-0016,1,10,Mixed,Rajasthan,SHL-003,Seva Sadan,200,Breakfast,153.82,140.12,13.7,8.9,822,121,892.6,-81.21119344784923,367.622286245132,0,48.0,Bike,819.57,18,Refrigerated,40.4,8.7,14,Org_E,59.0,3.5
REC-0545,2024-05-28,Tuesday,May,2024,Summer,Weekday,,0,Temple/Gurudwara,DNR-0018,1,10,Packaged Food,Gujarat,SHL-008,Karuna Ashram,350,Snack,141.52,130.59,10.93,7.72,637,237,637.1,79.27,268.8,1,18.4,Car,360.39,162,Refrigerated,31.0,0.7,6,Org_C,2.0,3.4
REC-0239,2024-05-28,Tuesday,May,2024,Summer,Weekday,,0,School/College,DNR-0002,0,1,Cooked Meal,West Bengal,SHL-001,Aashraya Shelter,300,Breakfast,64.8,60.37,4.43,6.84,274,273,863.1,-11.990958813560125,30.14015751007206,0,3.8,Car,40.07,97,Refrigerated,28.8,7.4,2,Org_C,1.0,4.1
REC-0182,2024-05-29,Wednesday,May,2024,Summer,Weekday,,0,Hotel,DNR-0074,1,2,Cooked Meal,Uttar Pradesh,SHL-005,Annapurna Shelter,400,Dinner,424.41,379.19,45.22,10.65,2257,251,1151.4,330.31,899.2,1,15.0,Bike,155.66,48,Room Temperature,23.7,8.4,14,Org_E,44.0,3.9
REC-0241,2024-06-07,Friday,June,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0003,1,3,Mixed,Delhi,SHL-008,Karuna Ashram,350,Dinner,244.79,236.74,8.05,3.29,894,265,1135.4,173.18,337.4,1,20.9,Auto-Rickshaw,376.74,73,Refrigerated,33.6,91.3,13,Org_D,,2.5
REC-0217,2024-06-08,Saturday,June,2024,Monsoon,Weekend,,0,Corporate Canteen,DNR-0071,1,6,Mixed,Maharashtra,SHL-002,Umeed Niwas,250,Dinner,308.48,282.44,26.04,8.44,1087,185,1193.9,230.6,587.6,1,25.5,Auto-Rickshaw,358.67,153,Refrigerated,25.8,250.3,12,Org_D,37.0,4.9
REC-0335,2024-06-08,Saturday,June,2024,Monsoon,Weekend,,0,Corporate Canteen,DNR-0026,1,8,Cooked Meal,Tamil Nadu,SHL-008,Karuna Ashram,350,Lunch,156.77,132.19,24.58,15.68,524,240,1591.4,90.96,218.3,1,46.1,Truck,402.99,158,Room Temperature,28.4,122.5,5,Org_E,10.0,2.7
REC-0268,2024-06-10,Monday,June,2024,Monsoon,Weekday,,0,Wedding Hall,DNR-0010,1,3,Cooked Meal,Tamil Nadu,SHL-001,Aashraya Shelter,300,Snack,272.71,253.83,18.88,6.92,904,275,501.3,175.89,328.7,1,40.7,Bike,669.29,28,Refrigerated,27.1,172.1,14,Org_A,33.0,4.9
REC-0379,2024-06-13,Thursday,June,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0055,1,2,Cooked Meal,Karnataka,SHL-003,Seva Sadan,200,Snack,57.12,53.6,3.52,6.17,273,182,610.9,-2.804010525820529,58.230893282091465,0,30.4,Truck,424.92,174,Frozen,22.4,171.0,9,Org_E,66.0,4.2
REC-0249,2024-06-16,Sunday,June,2024,Monsoon,Weekend,,0,Corporate Canteen,DNR-0015,1,4,Mixed,West Bengal,SHL-006,Asha Griha,220,Breakfast,47.47,43.57,3.9,8.21,207,184,1255.0,-6.29,112.5,1,29.6,Auto-Rickshaw,334.37,120,Room Temperature,25.7,300.6,2,Org_D,9.0,4.5
REC-0442,2024-06-16,Sunday,June,2024,Monsoon,Weekend,,0,Catering Company,DNR-0014,1,7,Cooked Meal,Karnataka,SHL-002,Umeed Niwas,250,Lunch,594.01,538.62,55.39,9.33,2190,217,509.4,-521.543824245611,788.3695386829551,0,14.9,Truck,194.97,58,Room Temperature,32.5,102.3,7,Org_E,26.0,3.4
REC-0056,2024-06-24,Monday,June,2024,Monsoon,Weekday,,0,Restaurant,DNR-0016,0,1,Packaged Food,Gujarat,SHL-005,Annapurna Shelter,400,Lunch,151.61,137.69,13.92,9.18,568,342,1411.2,78.09,166.1,1,41.4,Bike,585.4,22,Room Temperature,31.8,116.4,13,Org_D,,3.8
REC-0337,2024-06-24,Monday,June,2024,Monsoon,Weekday,,0,Supermarket,DNR-0020,1,10,Cooked Meal,Tamil Nadu,SHL-008,Karuna Ashram,350,Breakfast,311.11,298.47,12.64,4.06,1539,246,1533.7,243.88,625.6,1,1.4,Auto-Rickshaw,26.06,36,Refrigerated,34.8,90.2,13,Org_C,7.0,4.7
REC-0262,2024-06-26,Wednesday,June,2024,Monsoon,Weekday,,0,Hotel,DNR-0023,1,3,Mixed,Delhi,SHL-010,Sahara Home,290,Lunch,220.23,201.47,18.76,8.52,821,145,1061.6,174.23,566.2,1,17.4,Auto-Rickshaw,341.08,34,Room Temperature,34.7,85.9,4,Org_D,66.0,3.1
REC-0108,2024-06-28,Friday,June,2024,Monsoon,Weekday,,0,NGO Partner,DNR-0008,0,1,Cooked Meal,Uttar Pradesh,SHL-001,Aashraya Shelter,300,Dinner,35.02,31.09,3.93,11.23,130,299,1455.6,17.992819841187295,32.518102507667344,0,37.9,Car,508.49,34,Room Temperature,29.4,158.1,7,Org_C,66.0,2.9
REC-0530,2024-06-29,Saturday,June,2024,Monsoon,Weekend,,0,Corporate Canteen,DNR-0075,1,4,Raw Groceries,Gujarat,SHL-003,Seva Sadan,200,Breakfast,306.07,278.23,27.84,9.09,1333,108,1001.3,-271.6748371053203,533.7213929854894,0,39.4,Van,630.28,126,Refrigerated,32.3,161.0,6,Org_C,70.0,3.2
REC-0406,2024-06-29,Saturday,June,2024,Monsoon,Weekend,,0,Supermarket,DNR-0042,1,5,Mixed,Delhi,SHL-007,Prerna Niwas,270,Lunch,351.79,327.04,24.75,7.04,1570,256,1073.6,262.89,613.3,1,30.7,Bike,253.91,73,Refrigerated,23.2,121.1,5,Org_A,53.0,4.7
REC-0033,2024-07-02,Tuesday,July,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0067,0,1,Raw Groceries,Uttar Pradesh,SHL-008,Karuna Ashram,350,Dinner,301.67,291.2,10.47,3.47,1516,230,1256.0,250.22,659.1,1,2.0,Auto-Rickshaw,16.56,139,Frozen,23.9,88.5,6,Org_C,57.0,4.5
REC-0385,2024-07-03,Wednesday,July,2024,Monsoon,Weekday,,0,NGO Partner,DNR-0005,1,5,Cooked Meal,Tamil Nadu,SHL-005,Annapurna Shelter,400,Lunch,184.46,177.43,7.03,3.81,946,241,933.9,111.34,392.5,1,22.2,Truck,324.75,102,Refrigerated,29.4,98.2,4,Org_E,20.0,4.0
REC-0146,2024-07-10,Wednesday,July,2024,Monsoon,Weekday,,0,NGO Partner,DNR-0078,0,1,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Lunch,228.85,200.99,27.86,12.17,904,178,986.9,-163.51622151865558,372.5078813482234,0,51.1,Van,977.24,169,Room Temperature,29.6,197.8,15,Org_D,10.0,3.8
REC-0175,2024-07-12,Friday,July,2024,Monsoon,Weekday,,0,Supermarket,DNR-0050,1,3,Mixed,Maharashtra,SHL-006,Asha Griha,220,Breakfast,181.32,171.45,9.87,5.44,694,175,1307.4,138.67,396.6,1,24.4,Truck,487.52,158,Refrigerated,24.9,155.3,8,Org_B,63.0,4.8
REC-0051,2024-07-18,Thursday,July,2024,Monsoon,Weekday,,0,Wedding Hall,DNR-0029,1,3,Packaged Food,Gujarat,SHL-005,Annapurna Shelter,400,Lunch,453.43,416.65,36.78,8.11,2356,389,1096.3,316.07,605.7,1,22.4,Truck,428.27,180,Refrigerated,33.7,147.2,6,Org_E,19.0,3.7
REC-0017,2024-07-20,Saturday,July,2024,Monsoon,Weekend,,0,Individual Donor,DNR-0028,0,1,Cooked Meal,West Bengal,SHL-009,Daya Niwas,310,Snack,102.24,92.33,9.91,9.7,403,267,999.0,45.84,150.9,1,35.2,Auto-Rickshaw,656.31,29,Refrigerated,35.7,290.5,13,Org_C,41.0,4.4
REC-0444,2024-07-20,Saturday,July,2024,Monsoon,Weekend,,0,Wedding Hall,DNR-0004,1,2,Cooked Meal,Karnataka,SHL-005,Annapurna Shelter,400,Snack,311.44,282.71,28.73,9.23,1268,210,777.4,236.09,603.8,1,44.5,Truck,715.79,40,Refrigerated,29.1,190.9,15,Org_B,,3.6
REC-0311,2024-07-24,Wednesday,July,2024,Monsoon,Weekday,,0,Supermarket,DNR-0030,1,6,Mixed,West Bengal,SHL-009,Daya Niwas,310,Dinner,47.57,42.0,5.57,11.71,164,232,1555.0,-2.38,70.7,0,21.1,Bike,345.31,37,Room Temperature,32.8,,6,Org_E,47.0,4.1
REC-0061,2024-07-24,Wednesday,July,2024,Monsoon,Weekday,,0,Restaurant,DNR-0044,0,1,Packaged Food,Tamil Nadu,SHL-007,Prerna Niwas,270,Lunch,285.87,242.01,43.86,15.34,1409,210,1407.3,199.41,671.0,1,10.2,Van,115.87,174,Room Temperature,35.6,112.9,12,Org_C,11.0,4.4
REC-0183,2024-07-30,Tuesday,July,2024,Monsoon,Weekday,,0,Restaurant,DNR-0026,1,3,Raw Groceries,Karnataka,SHL-003,Seva Sadan,200,Snack,154.61,148.8,5.81,3.76,604,125,638.4,-182.35621109697829,175.47008697643184,0,7.2,Truck,106.09,48,Refrigerated,28.9,140.7,4,Org_D,36.0,3.8
REC-0165,2024-08-03,Saturday,August,2024,Monsoon,Weekend,,0,Hotel,DNR-0018,1,5,Cooked Meal,Uttar Pradesh,SHL-005,Annapurna Shelter,400,Breakfast,115.14,109.16,5.98,5.2,549,388,1250.7,-14.471615973388614,79.12141755506751,0,24.3,Truck,229.83,177,Frozen,25.9,116.7,5,Org_D,33.0,3.0
REC-0483,2024-08-05,Monday,August,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0041,1,12,Packaged Food,Tamil Nadu,SHL-007,Prerna Niwas,270,Breakfast,184.73,163.99,20.74,11.23,970,212,1036.9,-184.89855194914844,158.8797638671413,0,28.6,Van,276.66,165,Room Temperature,25.1,156.6,14,Org_C,58.0,3.9
REC-0429,2024-08-07,Wednesday,August,2024,Monsoon,Weekday,,0,Hotel,DNR-0016,1,7,Mixed,Maharashtra,SHL-001,Aashraya Shelter,300,Lunch,339.18,308.59,30.59,9.02,1261,272,1163.4,-267.8146621503262,199.9080477371825,0,1.4,Bike,25.1,88,Room Temperature,32.2,,4,Org_D,63.0,2.5
REC-0370,2024-08-11,Sunday,August,2024,Monsoon,Weekend,Independence Day,1,Supermarket,DNR-0060,1,4,Cooked Meal,Tamil Nadu,SHL-002,Umeed Niwas,250,Snack,528.96,479.52,49.44,9.35,1786,200,950.3,433.57,893.0,1,28.0,Van,532.2,135,Room Temperature,32.5,147.2,5,Org_C,19.0,3.5
REC-0581,2024-08-14,Wednesday,August,2024,Monsoon,Weekday,Independence Day,1,Corporate Canteen,DNR-0028,1,7,Raw Groceries,Uttar Pradesh,SHL-002,Umeed Niwas,250,Snack,648.64,625.07,23.57,3.63,3113,185,1579.4,-599.3627458940097,1244.7459371862305,0,29.5,Car,239.56,58,Refrigerated,29.7,90.2,3,Org_B,,3.0
REC-0391,2024-08-14,Wednesday,August,2024,Monsoon,Weekday,Independence Day,1,Wedding Hall,DNR-0010,1,5,Raw Groceries,Uttar Pradesh,SHL-005,Annapurna Shelter,400,Snack,144.11,127.14,16.97,11.77,707,326,1043.9,67.44,216.9,1,44.2,Bike,671.08,85,Room Temperature,30.6,114.7,8,Org_B,50.0,3.5
REC-0472,2024-08-16,Friday,August,2024,Monsoon,Weekday,Independence Day,1,Corporate Canteen,DNR-0041,1,11,Cooked Meal,Karnataka,SHL-006,Asha Griha,220,Snack,348.56,316.24,32.32,9.27,1875,166,942.4,-224.24372241648823,742.4781331768801,0,31.1,Auto-Rickshaw,423.98,26,Room Temperature,23.7,201.8,9,Org_A,36.0,4.6
REC-0407,2024-08-22,Thursday,August,2024,Monsoon,Weekday,Independence Day,1,Supermarket,DNR-0059,1,7,Cooked Meal,Uttar Pradesh,SHL-001,Aashraya Shelter,300,Snack,391.78,354.31,37.47,9.57,1746,177,1083.7,311.88,986.4,1,41.5,Auto-Rickshaw,430.92,60,Refrigerated,33.5,122.7,7,Org_E,18.0,3.1
REC-0357,2024-08-22,Thursday,August,2024,Monsoon,Weekday,Independence Day,1,Corporate Canteen,DNR-0027,1,2,Cooked Meal,Karnataka,SHL-005,Annapurna Shelter,400,Dinner,311.1,278.33,32.77,10.53,1002,317,740.4,207.79,316.1,1,43.5,Car,856.32,68,Room Temperature,28.6,97.4,3,Org_E,68.0,3.9
REC-0014,2024-08-26,Monday,August,2024,Monsoon,Weekday,,0,Hotel,DNR-0046,0,1,Cooked Meal,Uttar Pradesh,SHL-007,Prerna Niwas,270,Lunch,393.69,359.67,34.02,8.64,1589,220,1673.1,-346.9424931132101,469.2468614752379,0,13.8,Van,125.35,123,Refrigerated,31.7,157.2,9,Org_D,7.0,4.6
REC-0309,2024-08-27,Tuesday,August,2024,Monsoon,Weekday,,0,Catering Company,DNR-0034,1,2,Cooked Meal,Maharashtra,SHL-001,Aashraya Shelter,300,Snack,324.34,289.36,34.98,10.78,1332,256,806.4,-191.95806973212234,282.9047573959528,0,54.5,Car,585.68,173,Refrigerated,30.6,191.7,3,Org_A,50.0,4.0
REC-0030,2024-08-27,Tuesday,August,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0029,0,1,Cooked Meal,Karnataka,SHL-005,Annapurna Shelter,400,Dinner,311.72,294.99,16.73,5.37,1160,286,1064.5,-200.90620530617807,305.00168162050954,0,27.5,Van,423.23,65,Refrigerated,27.2,108.5,2,Org_C,6.0,4.1
REC-0219,2024-08-27,Tuesday,August,2024,Monsoon,Weekday,,0,Wedding Hall,DNR-0012,1,2,Mixed,Rajasthan,SHL-007,Prerna Niwas,270,Snack,473.83,412.61,61.22,12.92,1741,264,1296.7,353.6,659.5,1,45.6,Truck,575.75,179,Frozen,41.5,64.9,4,Org_C,48.0,3.4
REC-0550,2024-08-30,Friday,August,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0036,1,12,Raw Groceries,Rajasthan,SHL-010,Sahara Home,290,Lunch,121.11,114.21,6.9,5.7,421,147,831.4,75.07,286.4,1,41.8,Car,540.31,66,Frozen,33.7,54.0,4,Org_D,58.0,4.8
REC-0579,2024-08-31,Saturday,August,2024,Monsoon,Weekend,,0,Catering Company,DNR-0006,1,9,Mixed,West Bengal,SHL-004,Jeevan Kendra,180,Breakfast,548.26,514.94,33.32,6.08,2324,93,977.7,493.65,2498.9,1,11.3,Bike,126.36,98,Refrigerated,28.2,291.6,5,Org_C,63.0,4.2
REC-0226,2024-08-31,Saturday,August,2024,Monsoon,Weekend,,0,Individual Donor,DNR-0063,1,2,Mixed,Delhi,SHL-001,Aashraya Shelter,300,Dinner,43.11,38.19,4.92,11.42,176,226,1092.3,-6.42,77.9,0,4.4,Bike,84.11,40,Room Temperature,33.0,144.6,4,Org_C,39.0,2.5
REC-0480,2024-09-02,Monday,September,2024,Monsoon,Weekday,Ganesh Chaturthi,1,Individual Donor,DNR-0056,1,4,Mixed,West Bengal,SHL-002,Umeed Niwas,250,Snack,151.42,135.27,16.15,10.67,610,146,1071.3,110.71,417.8,1,30.1,Bike,549.02,176,Frozen,36.9,182.6,3,Org_B,6.0,3.7
REC-0076,2024-09-02,Monday,September,2024,Monsoon,Weekday,Ganesh Chaturthi,1,School/College,DNR-0079,0,1,Cooked Meal,Delhi,SHL-009,Daya Niwas,310,Breakfast,183.38,176.0,7.38,4.03,699,160,696.9,-198.66272522916194,257.9825877496714,0,49.5,Truck,731.52,26,Frozen,31.7,84.5,9,Org_B,4.0,2.7
REC-0387,2024-09-02,Monday,September,2024,Monsoon,Weekday,Ganesh Chaturthi,1,Catering Company,DNR-0068,1,4,Packaged Food,Gujarat,SHL-007,Prerna Niwas,270,Snack,362.27,296.55,65.72,18.14,1097,199,977.9,257.34,551.3,1,32.7,Truck,586.76,126,Room Temperature,39.2,144.5,6,Org_B,58.0,4.5
REC-0048,2024-09-05,Thursday,September,2024,Monsoon,Weekday,Ganesh Chaturthi,1,Wedding Hall,DNR-0020,0,1,Raw Groceries,Karnataka,SHL-007,Prerna Niwas,270,Snack,601.5,591.6,9.9,1.65,3481,216,1441.8,-311.46404717572864,889.6596702612803,0,25.3,Van,406.33,53,Frozen,32.0,127.7,3,Org_A,32.0,4.0
REC-0136,2024-09-06,Friday,September,2024,Monsoon,Weekday,Ganesh Chaturthi,1,Corporate Canteen,DNR-0061,1,2,Raw Groceries,Uttar Pradesh,SHL-010,Sahara Home,290,Dinner,495.33,477.96,17.37,3.51,2253,182,768.9,-319.1316176888578,669.7007543307581,0,20.0,Truck,233.75,152,Frozen,23.8,175.2,14,Org_E,32.0,4.5
REC-0129,2024-09-08,Sunday,September,2024,Monsoon,Weekend,Ganesh Chaturthi,1,Hotel,DNR-0018,1,3,Packaged Food,Gujarat,SHL-009,Daya Niwas,310,Dinner,99.97,92.61,7.36,7.36,426,289,975.3,19.31,147.4,1,6.1,Car,99.5,42,Frozen,35.8,165.1,5,Org_C,7.0,4.6
REC-0477,2024-09-09,Monday,September,2024,Monsoon,Weekday,,0,School/College,DNR-0058,1,3,Raw Groceries,Rajasthan,SHL-010,Sahara Home,290,Breakfast,78.45,75.0,3.45,4.4,338,289,1252.0,-4.45,117.0,1,16.3,Bike,243.56,98,Refrigerated,31.9,63.8,5,Org_E,7.0,2.7
REC-0412,2024-09-09,Monday,September,2024,Monsoon,Weekday,,0,Individual Donor,DNR-0052,1,5,Packaged Food,Tamil Nadu,SHL-008,Karuna Ashram,350,Breakfast,60.84,52.52,8.32,13.67,223,311,1020.9,-4.92,71.7,0,35.9,Truck,585.17,62,Room Temperature,27.7,193.4,12,Org_B,,4.9
REC-0098,2024-09-11,Wednesday,September,2024,Monsoon,Weekday,,0,NGO Partner,DNR-0035,1,3,Cooked Meal,Karnataka,SHL-009,Daya Niwas,310,Breakfast,209.43,196.65,12.78,6.1,779,275,1084.3,133.8,283.3,1,10.5,Bike,91.29,130,Refrigerated,27.7,125.5,15,Org_B,56.0,4.9
REC-0486,2024-09-12,Thursday,September,2024,Monsoon,Weekday,,0,Corporate Canteen,DNR-0019,1,4,Raw Groceries,Gujarat,SHL-007,Prerna Niwas,270,Lunch,151.59,136.49,15.1,9.96,583,266,977.6,77.74,219.2,1,18.3,Van,244.06,136,Room Temperature,31.1,119.1,2,Org_D,15.0,3.9
REC-0507,2024-09-12,Thursday,September,2024,Monsoon,Weekday,,0,Supermarket,DNR-0078,1,5,Raw Groceries,Rajasthan,SHL-010,Sahara Home,290,Snack,218.19,195.54,22.65,10.38,1104,284,1224.9,-166.12655453730736,211.1428186564562,0,8.0,Bike,81.67,48,Room Temperature,34.6,42.1,10,Org_D,59.0,2.8
REC-0287,2024-09-14,Saturday,September,2024,Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0062,1,6,Mixed,Delhi,SHL-010,Sahara Home,290,Breakfast,314.7,301.33,13.37,4.25,1442,222,1074.9,250.79,649.5,1,17.7,Truck,216.74,74,Refrigerated,23.4,91.4,6,Org_C,70.0,4.6
REC-0373,2024-09-14,Saturday,September,2024,Monsoon,Weekend,,0,Temple/Gurudwara,DNR-0073,1,4,Cooked Meal,Karnataka,SHL-006,Asha Griha,220,Lunch,110.69,100.16,10.53,9.52,451,190,947.4,65.29,237.4,1,36.1,Car,340.01,102,Room Temperature,31.8,213.6,4,Org_D,10.0,2.5
REC-0395,2024-09-14,Saturday,September,2024,Monsoon,Weekend,,0,Wedding Hall,DNR-0047,1,8,Cooked Meal,Delhi,SHL-006,Asha Griha,220,Dinner,76.53,71.0,5.53,7.23,416,202,983.1,23.38,205.9,1,35.9,Truck,320.45,151,Refrigerated,24.4,113.6,3,Org_A,59.0,2.9
REC-0491,2024-09-15,Sunday,September,2024,Monsoon,Weekend,,0,Corporate Canteen,DNR-0054,1,6,Packaged Food,Tamil Nadu,SHL-004,Jeevan Kendra,180,Lunch,276.36,246.94,29.42,10.65,1292,158,945.0,-164.78352523307495,585.8796535473942,0,23.1,Car,409.78,141,Room Temperature,34.1,85.1,5,Org_A,27.0,3.2
REC-0152,2024-09-16,Monday,September,2024,Monsoon,Weekday,,0,School/College,DNR-0036,1,8,Mixed,Maharashtra,SHL-001,Aashraya Shelter,300,Snack,83.38,75.25,8.13,9.75,445,214,1262.0,25.24,207.9,1,53.0,Van,745.91,152,Refrigerated,23.3,127.5,2,Org_E,65.0,3.6
REC-0365,2024-09-17,Tuesday,September,2024,Monsoon,Weekday,,0,Catering Company,DNR-0027,1,4,Mixed,Rajasthan,SHL-006,Asha Griha,220,Lunch,350.54,322.17,28.37,8.09,1159,207,1033.7,287.55,559.9,1,1.9,Van,21.9,24,Frozen,37.2,73.4,8,Org_B,67.0,3.0
REC-0042,2024-09-17,Tuesday,September,2024,Monsoon,Weekday,,0,School/College,DNR-0036,1,3,Cooked Meal,West Bengal,SHL-010,Sahara Home,290,Dinner,87.87,79.03,8.84,10.06,468,151,785.0,52.67,309.9,1,53.0,Bike,759.62,130,Refrigerated,35.3,171.4,14,Org_A,60.0,5.0
REC-0487,2024-09-20,Friday,September,2024,Monsoon,Weekday,,0,School/College,DNR-0051,1,5,Mixed,Maharashtra,SHL-008,Karuna Ashram,350,Lunch,196.41,177.86,18.55,9.44,923,186,1170.7,-185.65984160594593,375.5557912630025,0,33.8,Auto-Rickshaw,570.37,28,Room Temperature,31.9,211.1,2,Org_E,14.0,3.0
REC-0485,2024-09-23,Monday,September,2024,Monsoon,Weekday,,0,Individual Donor,DNR-0002,1,6,Mixed,Delhi,SHL-007,Prerna Niwas,270,Dinner,71.19,67.18,4.01,5.63,350,171,1015.3,-47.45194215238322,152.5240856312588,0,18.3,Van,157.74,63,Refrigerated,34.6,,15,Org_B,3.0,2.6
REC-0138,2024-09-28,Saturday,September,2024,Monsoon,Weekend,,0,Wedding Hall,DNR-0059,1,4,Raw Groceries,Uttar Pradesh,SHL-001,Aashraya Shelter,300,Snack,429.76,399.55,30.21,7.03,1948,156,1468.1,-257.13453348049234,651.2220094121627,0,27.1,Auto-Rickshaw,526.2,159,Frozen,26.3,,10,Org_D,60.0,4.0
